user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
PURE_RKVIAN,"Punjab, India",Twitter for Android,,2022-08-17 07:40:06,False,282,"If you treat us like this we will always #boycott your movies.
#ArjunKapoor 
#BoycottbollywoodForever 
WE DIDN'T TO… https://t.co/Pwdr3DmBk6",2,False
FamousBollywoo1,"Delhi, India",Twitter Web App,,2022-08-17 07:38:50,False,2370,"#ArjunKapoor  says “Bollywood was too 'decent', kept quiet against trolling, ab jyada hone Laga hai !! I think we m… https://t.co/Kbs8MMJv4A",4,False
vishnu_galande,"Pune, India",Twitter for iPhone,,2022-08-17 07:38:39,False,317,Why waste money when u can watch free and with high level of acting #BoycottbollywoodForever #BycottVikramVedha… https://t.co/fGYRuFyUyz,0,False
prishtabhumii,,Twitter for Android,,2022-08-17 07:38:01,False,22,"@KaminiBalsara Bollywood has been cheap, arrogant, insensitive, antinational, anti-sanatan, dangerous, malicious, c… https://t.co/OzBMXfdrXC",0,False
Neha321321,,Twitter Web App,,2022-08-17 07:37:57,False,4,"@Anshh224 So much arrogance
How can he threaten audience like this from just an interview .How dare he is!!!… https://t.co/8LNuigskS7",2,False
VanshKa74296786,,Twitter for Android,,2022-08-17 07:37:17,False,1,#BoycottbollywoodForever Arjun K is a product of nepotism consequently he has too much entitlement but is not quite… https://t.co/Ls0CzdHRrx,0,False
aarya_vrat,"जम्बू-द्वीपे, भारत-खंडे🇮🇳",Twitter for iPad,,2022-08-17 07:36:54,False,1361,"LATEST BREAKING 😳😳🤔🤔

Actor Jacqueline Fernandes named accused by ED in
Sukesh Chandrashekhar con scandal 👎👎👎👎… https://t.co/dPP8vUloph",4,False
SHUBHAMPANDEY69,,Twitter Web App,,2022-08-17 07:36:21,True,608,@TheofBollywood @PathaanTheFilm @iamsrk @SRKCHENNAIFC @SRKUniverse So does every HINDU!!. The treatment which has b… https://t.co/4sUyeBAhUX,1,False
SCherry494,"Hyderabad, India",Twitter for Android,,2022-08-17 07:35:41,False,6,"#BoycottbollywoodForever
Boycott all khans and nepo kids as per @narendramodi and I pity @Mylifewaterfall that he'l… https://t.co/PhSI7cCe4h",0,False
Im_NitinJ30,Wherever life Takes Me 🌍,Twitter for Android,,2022-08-17 07:35:37,False,399,"Give #JusticeForSushantSinghRajput and everything will start falling in right place.
Otherwise… https://t.co/XzGV4H7uEW",9,False
MEENU82433774,"Trivandrum, Kerala ",Twitter for Android,,2022-08-17 07:35:16,False,438,"What Stopping CBI InSSRCase
#BoycottbollywoodForever https://t.co/jmpP615u7B",1,False
itsmahashay,indore,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='159a141cad06f102', url='https://api.twitter.com/1.1/geo/id/159a141cad06f102.json', place_type='admin', name='Madhya Pradesh', full_name='Madhya Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]), attributes={})",2022-08-17 07:33:58,True,394,"He's got a game plan, won't make a movie, How will you Boycott then .. tell tell .... Arjun Kapoor, Big Brain n Gre… https://t.co/uR9kJNYddt",0,False
SundeepChetty,,Twitter for Android,,2022-08-17 07:33:46,False,6,@BeingBihar_ Absolutely correct ... Pathan ko kachre ke dibbe mein bhejna zaroori hai. These bollywood jokers hv ta… https://t.co/tKa3iTLULx,0,False
ChetanV12488587,"Mumbai, India",Twitter for Android,,2022-08-17 07:33:45,True,224,@firstpost I am begining to feel that we need not trend #BoycottbollywoodForever and individual Bollywood films. Th… https://t.co/u8fwTpskZD,0,False
TomBhaiSSRian,𝙰𝚟𝚟𝚊𝚛𝚊 𝙱𝚒𝚕𝚕𝚊𝚑 𓃠,Twitter Web App,,2022-08-17 07:33:44,False,2224,"Right !!

What Stopping CBI InSSRCase 
#BoycottbollywoodForever 
#Boycottekvillainreturns https://t.co/k3Sb6gHwrk",3,False
RajeshkumarA777,"Hyderabad, India",Twitter for iPhone,,2022-08-17 07:33:29,False,178,@Deepak958284 Yeah we should remove that difference by doing boycott weapons #BoycottPathaan #BoycottbollywoodForever,0,False
dancingfever03,,Twitter for Android,,2022-08-17 07:33:23,False,168,"#BoycottbollywoodForever #BoycottPathaan #Boycottpathaanmovie 
Should have to boycott these double standards old schools.",0,False
manjeet_dfoodie,ᴀAmritsar,Twitter Web App,,2022-08-17 07:33:17,False,712,Looser be always be a looser #ArjunKapoor . #BoycottbollywoodForever #Karthikeya2Hindi #ElonMusk https://t.co/uEwawddAe9,4,False
NaMo33227463,,Twitter for Android,,2022-08-17 07:32:46,True,3,#BoycottbollywoodForever give respect n take respect 👆,0,False
LovekushPawar2,,Twitter for Android,,2022-08-17 07:32:04,False,3,"Shahrukh said - I am the ""king of Bollywood""
get ready for next adventure --
#BoycottPathanMovie… https://t.co/86ARwoC4k5",5,False
Deepak958284,"Patna, India",Twitter for Android,,2022-08-17 07:31:50,True,24,"#BoycottVikramVedha
#boycott copywood forever
#BoycottbollywoodForever 
#BoycottBrahmastra 
 Don't waste your money… https://t.co/ewBkQ5aTbZ",6,False
dealsforworld,India,Twitter for Android,,2022-08-17 07:31:37,False,21,"Sale Sale 🛑🛑 Buy Now Don't miss the opportunity https://t.co/YR6tjAmNFb
Limited time deal 50% on Fogg Perfume 🎉🥳♥️👇… https://t.co/XPyvMxokZK",0,False
BulleteerDev,"New Delhi, India",Twitter for iPhone,,2022-08-17 07:31:36,False,58,@VishalRC007 If UDTA TEER had a description 😂😂😂 Nepodumbs #BoycottbollywoodForever,0,False
bsaras,,Twitter for Android,,2022-08-17 07:31:35,False,883,"@unapologeticAnk The khans, AK have been in Bollywood for more than 20 yrs, they have become old man. But Bullyweed… https://t.co/hR7wcCPBuB",1,False
Hidden41970882,india,Twitter Web App,,2022-08-17 07:31:19,False,8,"@vivekagnihotri #KhansAreCancer need to be trend.

We need to bankcrupt khan lobby first now!!!!!!… https://t.co/V8nzOn1f3h",1,False
SnehaThinks,,Twitter for Android,,2022-08-17 07:30:38,False,547,"Ur work speaks a lot abt urself #ArjunKapoor
10 yrs se dekh hi rahe hai .. ur expressionless face n zero acting ski… https://t.co/xdDJJhfoeD",4,False
luvisinghrajput,"Gorakhpur, India",Twitter for Android,,2022-08-17 07:30:11,True,219,"#boycott this word should be used for every bollywood movie #BoycottbollywoodForever 
We have to show them what the… https://t.co/5HZitWTD4M",1,False
akkiii66,"New Delhi, India",Twitter for Android,,2022-08-17 07:29:46,False,152,"What is the procedure to join boycott gang.? Comment down.! 
#BoycottbollywoodForever #BoycottVikramVedha #BoycottPathaan #Bollywood",1,False
Stokeuplife1,,Twitter for Android,,2022-08-17 07:29:17,False,2797,"Everything I've learned about life: It goes on.
About love: It never lasts.
And about people: they change fast.… https://t.co/6AJAFSmbYH",1,False
Saket_Speaks,"""World's first Republic"" ",Twitter for Android,,2022-08-17 07:29:08,True,3667,"I challange you to come on debate whereever you want. 

Just prove what bollywood has given to our country? 

How y… https://t.co/ZQa1zU2Nhh",1,False
itsmahashay,indore,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='159a141cad06f102', url='https://api.twitter.com/1.1/geo/id/159a141cad06f102.json', place_type='admin', name='Madhya Pradesh', full_name='Madhya Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]), attributes={})",2022-08-17 07:29:06,True,394,"Look who wants to play victim victim.

The world and history has already shown how everyone took advantage of the s… https://t.co/qu1znpbwcK",3,False
VishalRajput380,"Gaya, India",Twitter for Android,,2022-08-17 07:28:18,True,69,@SandeepFromBSR @pankajd48673054 @Malliha13 @karanjohar @aliaa08 @ranveerkapoor20 @iHrithik @sharukkhan89… https://t.co/stX7VeAb75,0,False
dabhipravinm1,India,Twitter for Android,,2022-08-17 07:28:00,False,27,@ShivaBhargav15 @BesuraTaansane Ofcourse We Are Ready Our Next Project; Our Mission Is #BoycottbollywoodForever #BoycottbollywoodCompletely,3,False
MEENU82433774,"Trivandrum, Kerala ",Twitter for Android,,2022-08-17 07:27:48,False,438,"#BoycottbollywoodForever 
What is Stopping CBI InSSRCase https://t.co/3B4Zylbtfy",3,False
ArunGopalan,"Pune, India",Twitter Web App,,2022-08-17 07:27:37,False,191,Is he saying now ppl will be forced and threatened to watch movies. Doesn't the public have the right to watch or b… https://t.co/YHamP0xTlz,1,False
Sangita_4,,Twitter Web App,,2022-08-17 07:27:13,False,45,"To kya karoge Arjun, Ghar aake peetoge kya?
You don't even have stardom like ranveer,Ranbir etc, and still showing… https://t.co/0O3H5BjJKO",3,False
abhishek_119,"Patna, India",Twitter for Android,,2022-08-17 07:26:45,False,482,"Do you guys really watch Arjun Kapoor's movie? #ArjunKapoor
 #BoycottbollywoodForever",0,False
itsmahashay,indore,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='159a141cad06f102', url='https://api.twitter.com/1.1/geo/id/159a141cad06f102.json', place_type='admin', name='Madhya Pradesh', full_name='Madhya Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]), attributes={})",2022-08-17 07:25:59,True,394,"#BoycottbollywoodForever 
#ArjunKapoor 

Arjun Kapoor says “Bollywood was too 'decent', kept quiet against trolling… https://t.co/Mnd1DuNeTW",4,False
KreatelyMedia,,Twitter for Android,,2022-08-17 07:25:50,False,9,"🚨 Day 5 of LSC was ~7 crore

5 day holiday total = 40 crores +/-

Will Aamir Khan recover?

#BoycottbollywoodForever",18,False
Om73539929,,Twitter for Android,,2022-08-17 07:25:28,False,14,"Always
#BoycottbollywoodForever
#BoycottbollywoodForever",1,False
Sushant54385511,,Twitter for Android,,2022-08-17 07:24:22,False,18,I hate bollywood #BoycottbollywoodForever #boycottLaalSinghChadha #BoycottPathaan,0,False
rj_optimist,"Gurgaon, India",Twitter Web App,,2022-08-17 07:24:15,True,374,"#BoycottbollywoodForever is like pushing ourselves backward in terms of expression.
Entertainment industry is among… https://t.co/AzrrSnurqK",0,False
HealsReiki,,Twitter for Android,,2022-08-17 07:23:54,False,937,"Exactly 
#BoycottbollywoodForever 
What Stopping CBI InSSRCase https://t.co/iKGxjEBcut",3,False
SarcasamHit,,Twitter Web App,,2022-08-17 07:23:46,True,5001,"That's the reason for Boycotting Bollywood

#BoycottBollywood 
#BoycottbollywoodForever

https://t.co/3v4BitGBDu",10,False
Dolly18879655,India,Twitter for Android,,2022-08-17 07:23:05,False,1009,"@TomBhaiSSRian #BoycottbollywoodForever 
What Stopping CBI InSSRCase",5,False
Yeda456,,Twitter for Android,,2022-08-17 07:22:25,False,84,Does he mean come together in the sense everyone involved in Bollywood from Actors to spot boys should watch every… https://t.co/8fViGFPh7X,5,False
SarjeraoDhage7,,Twitter for Android,,2022-08-17 07:21:38,False,30,@TheofBollywood @PathaanTheFilm @iamsrk @SRKCHENNAIFC @SRKUniverse Waiting to do something special with this #BoycottbollywoodForever,1,False
Mohinee14,,Twitter for Android,,2022-08-17 07:21:31,False,165,"BARDASH TO HUM PUBLIC NE KIYA AJ TAK

THANK U SUSHANT SINGH RAJPUT JO HAMARE ANKHEIN   KHOL DI 

NO SUSHANT NO BOLL… https://t.co/KyTu7lZHnc",5,False
RajeshkumarA777,"Hyderabad, India",Twitter for iPhone,,2022-08-17 07:21:18,False,178,🤣🤣🤣🤣 that’s true actually who is he .?? #BoycottbollywoodForever https://t.co/yHrOqUTwCd,1,False
RajeshkumarA777,"Hyderabad, India",Twitter for iPhone,,2022-08-17 07:21:07,False,178,@ishkarnBHANDARI 🤣🤣🤣🤣 that’s true actually who is he .?? #BoycottbollywoodForever,1,False
blissforall,vadodara,Twitter for iPhone,,2022-08-17 07:21:02,False,19,Bollywood should unite and boycott the audience 🤠#BoycottbollywoodForever,1,False
upenkothiya,"Surat, India",Twitter Web App,,2022-08-17 07:20:58,True,314,"I humbly request #ArjunKapoor that...
Make a big budget film. #BoycottbollywoodForever #BoycottVikramVedha #BoycottBrahmastra @arjunk26",0,False
shreeramwaale,"Hindurashra, Bhaarat",Twitter Web App,,2022-08-17 07:19:59,False,17,"Its not just a Hate 
it is the anger of public of lot of years which is coming out now in the form of #BoycottbollywoodForever 🔥",2,False
Aparna90842661,Australia,Twitter for iPhone,,2022-08-17 07:19:09,False,369,Keep exposing them and we will keep making sure they flop. This guy should not have any work.… https://t.co/XtnixHYUJA,1,False
manjeetsingh01o,Bharat,Twitter for Android,,2022-08-17 07:18:28,False,70,These #Kapoors are thinking that the #Bollywood is there own country and they are chancellor of this industry.… https://t.co/Zvs7VLqlyO,1,False
RajeshkumarA777,"Hyderabad, India",Twitter for iPhone,,2022-08-17 07:18:26,False,178,@SANJIT__KR For Sushant let’s #BoycottbollywoodForever,1,False
thehungrytide,,Twitter for iPhone,,2022-08-17 07:17:53,False,52,"Arjun Kapoor statement shows what is wrong with Bollywood celebs mindset. You don’t have original ideas, good stori… https://t.co/QhBkHDs9kZ",1,False
manjeetsingh01o,Bharat,Twitter for Android,,2022-08-17 07:16:57,False,70,"#ArjunKapoor just one question? You have been silent for so long, Ok. What you'll do next if we keep you boycotting… https://t.co/H6tZnpIFgS",1,False
Kushi4SSR,,Twitter Web App,,2022-08-17 07:16:56,False,6,"@arjunk26 Go ahead and DO SOMETHING About it,Prove you can take REVENGE ON PEOPLE 
STUPID NEPO 
Who do you think yo… https://t.co/LosJDN3Ws7",0,False
TomBhaiSSRian,𝙰𝚟𝚟𝚊𝚛𝚊 𝙱𝚒𝚕𝚕𝚊𝚑 𓃠,Twitter Web App,,2022-08-17 07:16:15,False,2224,"@RIHbullyweed @Bollyhungama @viralbhayani77 @BeingSalmanKhan @MalaikaArora True or not ?
Arjun kapoor’s voice sound… https://t.co/3XS58B8QPe",20,False
iamDesiNerd,India,Twitter for Android,,2022-08-17 07:12:54,False,32,Just saw #BoycottbollywoodForever trending here. Wanted to share that there were more than 10-12 low budget movies… https://t.co/9H5UcRjrOL,13,False
Priyada10045123,,Twitter for Android,,2022-08-17 07:12:37,False,837,"EXACTLY!!
#BoycottbollywoodForever 
#BoycottbollywoodCompletely https://t.co/qSWgQUSHst",3,False
jpgupta88, India,Twitter for Android,,2022-08-17 07:12:21,False,81,"Boycott Bollywood for ever 
Boycott Bollywood forever 
Boycott Bollywood forever
Boycott
Boycott
Boycott
Ye mera fr… https://t.co/RX30L7uf6P",1,False
MyloMegha,Fantasy World (Indore) MP,Twitter for Android,,2022-08-17 07:10:54,True,65,@BOWorldwide @iHrithik @iamsrk @BeingSalmanKhan @akshaykumar Wake up call has started for every Hindu  with… https://t.co/oDkbg51wvd,2,False
tweetwithMads,,Twitter for Android,,2022-08-17 07:10:49,True,227,@ETimesLifestyle alter your approach to whitewash bollywood image and understand pulse of people. All the issues u… https://t.co/mjIaMlvp4r,1,False
TomBhaiSSRian,𝙰𝚟𝚟𝚊𝚛𝚊 𝙱𝚒𝚕𝚕𝚊𝚑 𓃠,Twitter Web App,,2022-08-17 07:10:20,False,2224,"What Stopping CBI InSSRCase 
#BoycottbollywoodForever 

they work together to entertain without humanity. 
Example:… https://t.co/551jbxEQjd",34,False
PRIYADARSHIPRI8,India,Twitter for Android,,2022-08-17 07:09:45,True,943,"@Dipshik37409256 Right said my wife.

#BoycottbollywoodForever 

#BoycottBollywood",2,False
jkpanda1234,"Bhubaneshwar, (Odisha)",Twitter Web App,,2022-08-17 07:09:22,False,822,"@Rohan_08__ @Justice62467857 @ips_nupurprasad What Stopping CBI InSSRCase
#BoycottbollywoodForever 
#BoycottVikramVedha",1,False
PratulViraaj,भारत,Twitter for Android,,2022-08-17 07:09:17,False,15,"#BoycottbollywoodForever

Agree 🔥 https://t.co/DnPsRhkaKm",1,False
angel51618787,,Twitter for iPhone,,2022-08-17 07:09:02,False,921,Please tell this idiot that we live in a democratic country and even up they go Vocal they can’t force us to watch… https://t.co/DZpJozqMqv,3,False
Jyoti789Singh,भारत,Twitter Web App,,2022-08-17 07:08:55,False,82,"#ArjunKapoor on Boycotting Bollywood Movies , Arjun Kapoor talks about uniting #Bollywood ,  
His talent 🤣🤣🤣🤣… https://t.co/8riwb5QhKc",26,False
Ekta4Soni,New Delhi  (Mathura 'UP),Twitter Web App,,2022-08-17 07:08:48,False,2508,"#LaalSinghChaddha  Box Office Collection Day 6: Laal Singh Chaddha piled up, collection dropped as soon as the… https://t.co/q8dJ9Gq5fQ",5,False
AgrahriNikhil,ofcourse its a Dark World,Twitter for Android,,2022-08-17 07:08:23,False,269,"@Ksubbu25867600 No He is not, 
 👇
#BoycottLiger 
👆
Coz We can't fund Terrorists #KaranShuwar and #AnanyaPanday
I co… https://t.co/llZNeyQnjX",2,False
ShivaayChaudh20,,Twitter for Android,,2022-08-17 07:08:22,False,380,@doctorrichabjp Fir bhi hum to krge He bhen #BoycottPathan_हकला_का #BoycottbollywoodForever #BoycottArjunkapoor,1,False
HealsReiki,,Twitter for Android,,2022-08-17 07:05:26,False,937,"#BoycottbollywoodForever 
What Stopping CBI InSSRCase https://t.co/mlJ2mhKUta",2,False
tweetwithMads,,Twitter for Android,,2022-08-17 07:04:44,True,227,"@ETimesLifestyle By #BoycottbollywoodForever, we are boycotting Drugs peddling,Child Trafficking,Money laundering,S… https://t.co/EJhUURvXEl",1,False
AabhaTiwari7,,Twitter Web App,,2022-08-17 07:04:35,False,247,"Before spending money on any superstar or content good/bad ,mindwellt where the money is finally reaching ?? 
What… https://t.co/zCgQfv8AQu",2,False
jkpanda1234,"Bhubaneshwar, (Odisha)",Twitter Web App,,2022-08-17 07:04:16,False,822,"@TomBhaiSSRian @dg_ncb What Stopping CBI InSSRCase
#BoycottbollywoodForever",3,False
ajay_ku__,,Twitter for Android,,2022-08-17 07:03:21,False,120,"@Sai_Hrithik_R @iHrithik If the South eats the potty, you should also eat it. 
The boycott that is going on in toda… https://t.co/DguS0p27HA",0,False
HealsReiki,,Twitter for Android,,2022-08-17 07:03:14,False,937,"For sure
#BoycottbollywoodForever 
What Stopping CBI InSSRCase https://t.co/TTSJKV2LGr",3,False
Suraj89467625,,Twitter Web App,,2022-08-17 07:03:12,False,18,"#BoycottPathaan #ArjunKapoor #BoycottbollywoodForever #BoycottBollywood Now days gone to copy cinema, acting &amp; song… https://t.co/7yIj323o3R",1,False
rajvyavastha,"New Delhi, India",Twitter for Android,,2022-08-17 07:03:00,True,349,#JacquelineFernandez named as accused in chargesheet filed by #EnforcementDirectorate in Rs 215 crore extortion cas… https://t.co/9JDMJBuglr,1,False
RoshniBhatt17,,Twitter for Android,,2022-08-17 07:02:56,False,840,Now Boycotting the movies gives more fun than watching a movies. Saves time and money and also gets more entertainm… https://t.co/bccL81w5ES,23,False
